7.471771464940766804e+06,9.938652933972120285e+06,9.545451303205206990e+06,1.013434231781633571e+07,7.864682666059524752e+06,7.557827962051441893e+06,8.180513078359293751e+06,7.025316088032365777e+06,8.755174143952541053e+06,7.776033530753665604e+06,9.661719083548137918e+06,7.228409372415431775e+06,6.135100097203328274e+06,7.421323715179616585e+06,6.610279286389949732e+06,1.033470013018028066e+07,7.392750716080483049e+06,7.277045877431089059e+06,8.604250138404097408e+06,9.633023487430457026e+06,9.030749731011699885e+06,7.650481053321761079e+06,8.753713200572438538e+06,8.034004011624813080e+06,9.282416602654716000e+06,3.285015619434260763e+06,6.378557601241636090e+06,6.102441757122427225e+06,5.263287532784184441e+06,5.553173789946651086e+06,3.687332498373188078e+06,5.112733535799183883e+06,4.501351135269653052e+06,4.149452794589519035e+06,5.164878323226843029e+06,2.735960510110109113e+06,2.352112313416043296e+06,3.298284609319324140e+06,4.420222697173867375e+06,3.984884434762851801e+06,6.334690030368371867e+06,2.786310593560667243e+06,4.812546915894019417e+06,5.798883580772229470e+06,3.654775303404148668e+06,5.398337013909124769e+06,2.464218833093033638e+06,3.524229057116279844e+06,4.427244484679813497e+06,4.493196363471562974e+06
-1.778036623635849854e+12,-7.435378712819106445e+11,-4.463878051076087646e+11,-7.466984008052839355e+11,-6.977811043367436523e+11,-7.875161729993107910e+11,-9.718358629703889160e+11,-1.198751893660051514e+12,-1.152535244628163330e+12,-6.520960294603150635e+11,-1.097536027634682129e+12,-9.978772337825369873e+11,-1.231693954740596191e+12,-9.285978629641033936e+11,-1.260436492700398438e+12,-8.578666894784050293e+11,-2.074873247507727295e+12,-8.975566811888416748e+11,-5.995025296157325439e+11,-3.070310163767819214e+11,-1.087694868269182861e+12,-3.261398484080245361e+11,-8.255796000300238037e+11,-1.095423832697750854e+12,-2.439278867586629639e+11,-1.457611505373775391e+12,2.042825325780452967e+09,-6.693243292970434570e+11,3.391470998265781879e+09,-5.585219955383589935e+10,-5.407608859060780334e+10,1.996151697508367300e+09,-2.789282126666589844e+12,-1.323043734628916504e+12,2.042684414904769897e+09,-6.295727038607579346e+11,-1.293497697155210449e+12,-1.303206674172142334e+12,-1.224817080515439148e+11,-1.552932743749281921e+11,-1.272036149478616333e+11,-1.780201978963473389e+12,-6.812110853847487640e+10,-6.022131983447738037e+11,-7.975628655361419678e+11,-1.432128799714619751e+11,-6.052651686040035400e+11,1.996172093161506176e+09,-8.378457588216236572e+11,-2.177955564856500244e+11
7.787462332858347334e+06,6.874747977919044904e+06,7.427365161617324688e+06,7.842687506866933778e+06,8.367401544836456887e+06,8.556790793146871030e+06,8.335907446912855841e+06,1.004043509815400466e+07,8.003649490709464066e+06,6.329016390349722467e+06,8.753770840343084186e+06,8.434233936431236565e+06,9.352159234906753525e+06,7.122961591583923437e+06,6.679465448058963753e+06,7.447685125238649547e+06,8.412225505730455741e+06,9.010908897423868999e+06,8.161743142605031841e+06,6.584614328232022934e+06,7.074449991396578029e+06,7.759817568788651377e+06,9.279574218213161454e+06,9.323647583700923249e+06,9.443844284358277917e+06,5.311327045932377689e+06,4.303760500839894637e+06,3.986488814046350773e+06,4.356921093728287145e+06,4.201132534643413499e+06,4.553767491511482745e+06,6.014660130437250249e+06,6.463323838236397132e+06,5.795197221967294812e+06,3.296232930714894552e+06,5.866035243851501495e+06,5.187683465698964894e+06,6.072401352921041660e+06,4.613814678684405982e+06,3.049874876241939142e+06,4.386546234112224542e+06,6.404180930608602241e+06,3.389289340339054354e+06,1.457094642282475950e+06,3.926067261556856800e+06,3.021062004034816287e+06,3.384351092804727610e+06,1.248756114699617494e+06,1.927547394038636005e+06,5.605922972969835624e+06
8.351922399250454269e+06,6.494295504049928859e+06,7.286666626883890480e+06,6.890279075687804259e+06,8.941247593511069193e+06,7.783441342503839172e+06,9.146807253397529945e+06,9.186562518565423787e+06,9.588781131837757304e+06,7.500130138823227957e+06,9.889870081180587411e+06,8.703175884323384613e+06,9.539298222560212016e+06,8.213276102316753007e+06,8.773068205371350050e+06,6.098300008195485920e+06,8.887875102323777974e+06,7.862595276101858355e+06,8.948534349586980417e+06,9.449668440101768821e+06,7.908350139973639511e+06,7.958859635465465486e+06,7.682838025565207005e+06,9.303625994596470147e+06,9.210860923513934016e+06,5.479412052221310325e+06,3.331781864217000082e+06,3.663363855255453847e+06,3.224231587894552387e+06,2.600062914231980685e+06,5.559974205346135423e+06,3.639986831410031766e+06,1.848164572166824713e+06,5.168506000167853199e+06,4.538153223917890340e+06,3.955985552794592455e+06,2.259171858143848833e+06,2.081276779631647980e+06,1.670808116665326292e+06,3.434895854233003687e+06,3.297500000000000000e+06,5.474463819056537934e+06,2.355366093301747460e+06,4.602390028835226782e+06,3.186712433384692762e+06,4.673151348248953000e+06,4.187132246170540340e+06,3.193887213639094494e+06,2.401727586123463698e+06,4.938484041779020801e+06
8.365963659142766148e+06,9.118862038302294910e+06,8.855526668009839952e+06,8.803754218433003873e+06,9.527619891391107813e+06,8.345540306852336973e+06,9.573789188202966005e+06,9.969005415009552613e+06,1.036377947282928787e+07,7.139455872646329924e+06,7.898620694213840179e+06,9.440212529800191522e+06,7.471701458127684891e+06,9.125665801527664065e+06,7.488448055433270521e+06,6.317106142702032812e+06,7.094573411966900341e+06,7.439808086356346495e+06,6.696948672134899534e+06,7.436410752809774131e+06,6.836481340156835504e+06,7.977753838728044182e+06,6.520176823795255274e+06,6.924129269402979873e+06,9.646007037500921637e+06,4.206542469029379077e+06,6.129244405701148324e+06,5.802162866196393035e+06,3.103990834081205539e+06,3.399928481616935693e+06,6.311995116192851216e+06,5.902728344548231922e+06,6.338278611716335639e+06,6.490304916048408486e+06,2.290264322331758682e+06,4.453290807564066723e+06,3.902362654854692984e+06,3.455603794624854345e+06,3.366919381172039546e+06,2.503251032919528428e+06,3.591269569899477996e+06,3.606118370158700272e+06,3.040569921659993939e+06,3.704476731340187602e+06,5.087094399875249714e+06,4.260870706319963560e+06,5.805892129901615903e+06,3.226169166123417206e+06,3.207111432110039052e+06,2.794276633098959923e+06
6.730685221934233792e+06,7.525874593499349430e+06,9.633499011460924521e+06,6.943492797242277302e+06,9.662383611715173349e+06,6.383684124002357014e+06,7.919540075297952630e+06,7.489691434104228392e+06,8.268729971593856812e+06,7.890291385113083757e+06,8.629787890975976363e+06,6.997996236455847509e+06,8.989868615483039990e+06,6.411575225763079710e+06,6.098480450375990011e+06,1.028836598856472410e+07,8.162822441799239255e+06,9.203220300998542458e+06,7.128567833851881325e+06,8.573690416538333520e+06,7.283786708016393706e+06,7.266333891900162213e+06,6.775067310367219150e+06,9.397887398015704006e+06,7.622623355255311355e+06,2.816935046464209910e+06,2.897108944510471541e+06,3.297439246334011666e+06,3.983845728576459456e+06,6.065863668966592290e+06,3.021089656235436443e+06,5.422809647148577496e+06,3.297256718983569648e+06,6.019840000109721906e+06,3.246171076760018710e+06,5.380870947122169659e+06,2.481023397969857790e+06,6.194655329569431022e+06,3.718103957444378641e+06,3.297739729321053252e+06,6.087039139938832261e+06,2.874904201903973706e+06,5.554206994418140501e+06,2.893252201354975346e+06,4.987267505281199701e+06,4.436470458399781026e+06,3.627629668577081524e+06,3.554712672290120739e+06,1.120872747749017319e+06,3.807050976275120862e+06
7.337441568695746362e+06,6.372821884461877868e+06,9.305636672338495031e+06,9.857053422012962401e+06,9.413744812419451773e+06,7.675295823456851766e+06,7.092646462777770124e+06,8.412716743754103780e+06,7.704515956760732457e+06,9.129021149856528267e+06,7.719656395795635879e+06,8.052963607276573777e+06,6.768976492873245850e+06,8.363260545713584870e+06,9.559115649004351348e+06,8.607027478840179741e+06,9.926401203182762489e+06,7.170060574304858223e+06,8.669588237547675148e+06,8.954932491661010310e+06,7.584861212161972187e+06,8.872033395852658898e+06,7.954122584738755599e+06,1.031046552830383554e+07,9.614208471556117758e+06,4.918731898652145639e+06,3.297504400243741460e+06,1.910124705300335190e+05,3.791532749157555867e+06,2.231783274286458734e+06,5.163439408759424463e+06,4.607082088856053539e+06,1.909911641258284682e+06,4.147710136152358260e+06,2.752799203854233027e+06,4.683517817066584714e+06,3.269045982973941602e+06,3.297591982047151309e+06,3.678724124923280906e+06,3.199214611125031486e+06,2.412999377817822620e+06,6.225243993212144822e+06,3.294701871400071308e+06,4.630864989450414665e+06,2.221492614865920972e+06,3.316220542252952699e+06,3.629893218727839645e+06,1.595445927080443595e+06,6.477441624380412512e+06,2.636724061296213884e+06
9.226955713507223874e+06,9.764561457556651905e+06,8.919354030590280890e+06,7.315644557811116800e+06,8.393760382257567719e+06,7.620502232265436091e+06,8.976052529106125236e+06,7.226131480673112907e+06,7.574291336971386336e+06,9.571801248804485425e+06,8.674055043026167899e+06,7.443475971038940363e+06,9.697952713016018271e+06,7.997914731373903342e+06,9.547642979933239520e+06,8.021303625614892691e+06,6.931856248435180634e+06,1.036380000000000000e+07,8.473084334749100730e+06,9.107303866889880970e+06,8.471273124247390777e+06,8.013244034971219487e+06,7.621641661258528940e+06,9.967800616478485987e+06,8.960249350995358080e+06,5.637845592063822784e+06,4.529335560252047144e+06,3.795985084257699084e+06,3.732250857739287429e+06,4.470258607529853471e+06,4.847766488212111406e+06,4.908090675511162728e+06,4.811728324127797969e+06,4.391795633600008674e+06,6.109348340889604762e+06,3.428301902009649668e+06,3.313749778648030944e+06,5.474544442024838179e+06,4.182804246542376000e+06,3.103654929236246273e+06,4.973202513599009253e+06,3.220126823941616341e+06,6.490300000000128523e+06,4.890360077639264986e+06,3.030425701986473519e+06,5.412124040884215385e+06,5.868500508849366568e+06,5.298677635143971071e+06,6.416797646408441477e+06,4.263095109720757231e+06
9.688319024883598089e+06,1.020927224976260029e+07,9.224604092121480033e+06,8.124882458187897690e+06,7.008723720808367245e+06,8.615960545655868948e+06,9.207542361080083996e+06,8.468752687824264169e+06,9.320462412898689508e+06,6.294540505162296817e+06,9.094954673728888854e+06,8.066101230079348199e+06,8.911886924854574725e+06,9.543729397042920813e+06,1.036379839062804729e+07,8.242850914472386241e+06,8.077272632947985083e+06,9.205805682899873704e+06,7.189066884139319882e+06,9.352154929015204310e+06,7.368549643123225309e+06,6.585072904242904857e+06,7.840169584701969288e+06,7.689326306892269291e+06,1.028251285629906692e+07,2.878226718840870075e+06,5.663971266026053578e+06,4.275549525171379559e+06,2.953165762714525685e+06,2.415705243297379464e+06,6.248487828098449856e+06,5.152876568015817553e+06,4.181615855696832296e+06,5.546850298042924842e+05,3.200139531880056020e+06,4.693381366144548170e+06,4.114239742929072119e+06,3.959992348020755220e+06,5.713502431572665460e+06,6.490300756528838538e+06,2.383171881271311548e+06,3.455774750461420510e+06,3.310809303493186831e+06,3.993943153899120633e+06,2.667769093481439631e+06,2.622715188240993302e+06,3.951042294610111043e+06,2.567871654731825460e+06,4.841876117464193143e+06,6.055621422212540172e+06
8.550859418291177601e+06,8.181233187009644695e+06,6.369004851444965228e+06,1.014671527911035717e+07,9.088274936704108492e+06,8.411616355260269716e+06,1.036307914057789370e+07,8.963104232592958957e+06,8.662056845780255273e+06,7.890014648794952780e+06,7.963959354867662303e+06,9.751371897681787610e+06,6.731672463131394237e+06,9.578112277935778722e+06,8.904654674324862659e+06,6.751395821467462927e+06,9.255638025123815984e+06,8.723257766642130911e+06,8.592339601264182478e+06,9.086398425487700850e+06,6.098300000000000000e+06,8.512564382431836799e+06,9.895986794601995498e+06,9.222679748313531280e+06,9.456561820080192760e+06,6.009157047275908291e+06,4.689493052855112590e+06,3.660519303837514948e+06,5.452038076490770094e+06,4.015360956230882439e+05,5.119587677326854318e+06,6.490300031656424515e+06,5.782914363757060841e+06,4.698748044220160693e+06,2.646273850678191055e+06,5.753773283615592867e+06,5.474984469155871309e+06,3.914052209752018563e+06,5.831373986593054608e+06,6.187508150290083140e+06,3.511279721645970363e+06,5.514153807213527150e+06,5.409866026426893659e+06,3.766595082229926251e+06,4.563936960522125475e+06,3.297499999999976251e+06,6.424058420785037801e+06,5.106232015749645419e+06,5.117903803405622020e+06,4.797749538717254065e+06
