1050.8050,528.2842,-755.9171,-784.7205,-184.9925,282.9398,-176.1943,1053.2071,-473.9124,588.8214,-162.5752,1049.8882,-1025.8446,-17.1472,-1062.0824,614.4956
1013.9356,-731.1520,1185.4774,-519.7735,423.4562,240.4728,-836.1324,-211.1418,-1041.8693,-428.0429,-1120.1303,8.3688,195.1121,683.9613,1244.5956,654.5835
879.2256,72.1867,980.0966,12.4721,-6.5032,-806.9561,-225.6931,631.0892,61.8962,-946.4494,-1261.7175,1298.1537,-630.8941,-830.1632,396.1483,1077.0618
235.4810,-214.9968,266.5286,-810.5427,-709.5791,-531.1452,1055.2384,1012.7750,-501.1722,554.9221,561.6093,767.3666,-317.0218,752.1323,-1035.7758,-1197.3922
1060.7693,-220.7399,-1057.2730,1299.9774,-787.2741,-462.2685,864.2795,-1299.8724,306.9356,491.6476,517.6766,-72.2851,-976.9770,-179.3354,-59.6596,898.3998
1055.0990,223.1758,741.7337,407.6889,-958.1181,534.0504,204.6306,-142.3463,1125.0487,-951.5372,-442.5306,824.3359,-542.3271,-69.4167,-528.4591,-999.3693
-1076.0841,-857.8410,-635.7669,536.6612,-787.1826,216.6587,-1067.9073,-107.6918,240.5064,821.4069,-384.8535,210.7296,867.1453,874.7938,-13.6669,-381.5059
-98.3080,-830.7468,282.3493,-216.4088,1299.9566,1118.5106,-537.5516,687.7420,712.4913,-4.8436,279.7466,-1166.2633,-692.0046,-1190.7148,725.9768,1131.4081
-564.3552,812.9800,-1075.6148,306.0736,-38.4475,-639.9172,994.3529,1260.9539,-390.4250,-344.6308,347.8733,807.1690,-1087.2850,7.0335,914.4480,716.0343
-631.2916,62.6875,1196.4603,-904.6417,445.9034,65.2023,-1299.9682,862.8098,455.5815,-542.4107,1241.3136,1273.7913,29.3539,611.7466,-878.3389,880.8628
-183.4154,-806.8048,1297.1979,739.2834,-1282.0818,50.7406,966.5084,-1040.3478,-513.2179,60.9103,-264.4784,-26.4839,788.5568,773.6771,-729.6572,979.8288
797.8495,-857.0172,1161.8466,199.3654,630.5423,891.7212,211.6418,1195.3742,-303.5951,-191.5794,154.6059,528.0360,-999.5494,336.0440,-470.3541,-551.9171
-920.3860,258.8469,-169.8888,-170.2765,916.1303,279.9968,579.6702,-617.3967,-1080.8268,1003.9052,-602.4869,-585.9167,540.4882,1299.9896,476.8838,-190.1639
-1179.3290,-392.2898,577.6706,703.6833,-782.7637,869.0934,275.1627,-81.3214,825.4284,221.7156,863.7286,-1132.8906,40.2968,283.7929,234.3114,-389.6561
53.6961,362.0772,-803.4186,-311.6187,385.6627,-112.4860,-460.4747,1081.9316,-215.9941,-1263.1705,605.1857,1054.3944,-325.6094,1238.5149,1062.5488,669.4450
620.1022,845.1915,515.9302,-67.1957,1186.4458,362.7822,1219.5755,-1038.7298,-982.4122,-517.0102,-66.1918,82.4395,-521.7063,-1005.1312,105.9526,889.7627
-50.7658,245.3412,1272.5555,867.1659,729.3301,-1131.1070,581.5155,-138.2436,-317.5170,-600.6479,-873.5790,1021.7415,678.8265,-866.5949,312.9700,-519.8685
84.0643,1075.3831,-462.6097,-122.1250,675.0152,-373.4408,-669.8322,-173.4828,-709.3291,-1120.7508,-134.7559,712.0764,-0.0958,709.9085,419.5516,167.2894
-321.4131,564.5334,-1012.0518,97.4901,1011.3875,578.7124,73.7761,-921.5402,49.4808,544.1080,-775.7879,1057.6935,1036.6259,-319.8961,535.9233,1041.4673
402.5761,958.3903,-452.4287,-203.0630,-1198.2373,495.1075,925.1564,1290.2757,931.3407,-736.8743,-610.2781,421.7410,-467.5374,-226.5839,170.0653,-1235.1416
-363.9467,417.5306,-388.4102,-295.0140,1142.0108,1164.6992,-24.0851,803.5426,825.2272,-979.9919,-601.2900,649.3748,-1143.9228,781.6127,-35.3642,326.4985
-189.1502,1083.1646,-754.7490,1044.0904,54.3544,1259.5437,-1209.4873,497.4133,-1172.0128,-501.1688,581.4906,452.8334,1203.1469,-489.7759,192.2114,-175.5778
616.1166,-436.8954,-427.3569,1072.7798,1061.2296,-780.8478,125.6045,-1238.0027,-81.6860,-882.2115,361.2185,683.6376,-275.3651,-68.9908,-150.3523,-646.6836
76.1126,-688.0462,282.3745,-386.3047,954.1552,-345.2542,113.2434,1166.8649,-1177.6879,-358.3712,33.3756,966.2320,1011.8428,554.2988,-380.5951,401.5828
-163.4494,1030.2786,526.1079,759.4233,1031.5913,1250.0594,-870.4476,116.7665,-214.6531,-429.7378,-1152.8167,-857.9626,467.7887,-222.1553,109.0481,43.7201
998.9771,-1081.2789,410.1168,-651.0602,-797.2365,104.7706,-410.6456,1017.3776,147.9626,-64.5394,1001.2482,-1097.9062,-122.4269,-1112.9739,991.1396,345.4664
-298.8702,669.7867,1019.9888,1089.9142,-579.7310,-301.3055,-110.9932,-130.9254,-699.3813,-1143.3588,427.5403,405.3967,-1134.4780,1011.9999,485.5006,-199.3037
-389.1423,604.2705,-891.1269,-636.0068,609.4316,-754.3777,-1299.8873,-828.7239,145.5568,131.4429,-360.4600,132.2346,1012.8072,1258.3489,-577.9732,128.4533
244.2539,689.6044,182.0093,288.2509,-702.9986,-1033.7561,586.5683,85.8908,-252.7624,-898.6143,-822.0278,1005.6385,-162.5713,1075.0269,1081.8056,-501.9140
374.9302,860.3555,1073.7127,-188.5486,-214.2602,-222.1175,-971.2851,274.2349,647.5416,-821.4462,1295.0208,1000.4178,435.1864,-716.2350,149.1152,-646.9993
825.3328,-248.6618,999.1153,-679.9532,-479.1376,-475.3716,374.3414,352.1292,543.7912,-1144.7790,-376.8547,-644.3501,1276.6592,1058.3680,350.7314,591.3530
-1295.6420,431.9609,-351.0982,-651.3296,-15.3305,431.6332,1057.9072,-14.7764,-331.7527,100.4167,-603.5009,735.4015,1017.4673,-1023.2710,1287.7362,748.0936
-255.3269,922.9311,-240.0509,731.6536,60.7048,600.5192,-916.4602,759.0302,285.8702,-252.4062,101.9024,-1287.6760,-1059.5128,-564.0006,147.6125,930.5655
1277.9333,-171.9903,725.5484,336.0872,-172.1258,338.7198,-878.8040,-667.6601,1088.1629,804.5572,315.4549,-911.9453,-207.1039,-778.1059,1072.3743,342.4087
1017.0418,-664.8646,67.2643,347.2220,-689.8700,-1115.6355,933.9219,-1125.1191,-246.0354,-1193.9730,440.9449,428.6596,-696.8884,872.5934,132.5116,-150.4763
361.5603,-597.2892,-511.1048,-1149.3654,851.1420,394.8516,375.5862,-129.9541,-1120.6156,-65.1646,-9.6426,862.9554,423.7819,-862.1427,-44.9504,843.7704
891.9220,-88.4589,1175.1954,113.3448,-489.0003,-632.4844,-603.0417,485.8167,477.0536,-815.0523,-955.1182,-391.5053,510.0682,916.1567,899.7615,-95.9117
260.6774,-612.7467,285.5498,694.7556,1060.3079,424.1953,-271.2264,-503.6008,-478.6233,-1109.2378,-286.8259,532.9058,-780.5209,1287.2087,218.2495,478.0506
777.2321,-426.1758,239.8365,1218.2389,-885.0116,-558.2199,-1003.8231,-396.0135,191.4770,786.8642,298.3834,-162.3928,314.0456,-24.3192,812.9110,1202.5848
-132.5464,-1142.0282,1059.8766,822.0630,304.7414,-757.4067,-701.3011,-421.3245,-188.9468,805.5030,830.1376,297.5844,-613.8382,-991.2274,298.3489,316.6204
200.3543,-313.2047,-981.5189,1156.1274,-1028.8204,-28.4995,1001.8263,155.3354,1209.6257,-642.2124,-502.5699,824.7428,429.8901,504.2375,-43.4335,109.4326
237.0637,207.7929,-883.4545,535.7938,1119.9380,-884.3287,181.9418,-919.8650,-394.7148,-655.1078,-290.6869,-305.1602,834.8437,666.8375,1079.7828,1124.9858
-592.6519,1209.6154,-524.2995,791.0849,1149.3317,-403.0366,408.1337,342.8717,88.2928,13.5650,422.4200,-8.4310,-1119.4701,1155.6240,-322.8747,-738.7073
417.2215,-641.3520,729.2984,870.5242,864.9191,-893.7142,662.7660,-721.0748,-638.0446,-149.5218,-128.1624,-985.4110,-167.4426,434.9222,396.3968,-1249.4682
271.8881,943.0377,-247.6322,-534.4234,458.4549,475.3342,-722.4710,1256.9493,828.1747,-904.1004,881.7230,-691.9049,-196.8471,1193.5181,412.4755,-487.7759
-98.1665,363.2302,-1258.7287,-496.9009,-111.7757,-381.0561,898.8842,-828.2052,1129.7190,914.6415,1074.8195,-195.2578,-417.9143,-864.5755,367.3792,962.7866
44.4330,-1174.3857,846.4292,831.8172,-830.4297,-1227.2120,-576.0776,284.1361,-335.4390,1290.6840,470.6038,-582.5141,327.1368,-7.7020,880.0425,544.0382
-1024.9138,156.1149,728.4746,1212.7626,781.3463,-236.0290,-699.2874,-752.7937,-198.5257,-726.5953,714.0941,716.7818,220.1807,-1299.9927,-190.4671,1228.8659
-173.2477,-1075.7704,482.0814,1207.6583,1218.4413,864.2440,-200.5114,-494.3700,831.1209,489.1470,-1237.2033,-494.9323,501.7652,461.5514,198.1809,-1220.2259
-24.1445,1182.0559,720.2081,-472.2758,-450.7209,1002.7325,190.3343,-951.3180,190.4005,-427.5227,-931.6302,693.8284,143.3896,-1299.7663,1209.0067,687.9432
176.2911,189.6005,832.2795,-1013.1185,-766.9762,-483.3574,-102.0642,168.8132,838.3285,123.5113,865.6316,-492.4118,-997.7525,-714.0673,-636.4630,1199.7617
324.3075,155.6499,-751.1917,173.2190,1049.0736,716.8411,854.0616,327.0604,-500.3917,-1109.2803,1037.3975,-275.9975,466.3965,-484.6162,-514.6123,872.2329
511.1532,1150.8830,434.8225,109.3514,-737.3698,879.9319,-89.6753,-1004.5571,-646.8997,-465.3310,268.7434,-98.6725,647.3230,-716.2869,1166.1618,831.9522
209.0000,221.5619,-959.2415,646.1121,-191.9611,228.4586,650.6453,-846.1501,-1265.9231,437.1520,1093.0205,-398.2900,675.1621,-605.4438,-157.5926,1072.3172
-1020.1250,1171.8070,-1061.8393,-242.3010,-245.9928,1002.6787,-565.4778,-1299.8699,-609.9858,618.9800,-65.2769,518.0674,45.5331,158.2038,737.1067,509.2733
248.2107,-949.5355,-464.1281,306.5704,1134.4328,140.9902,1136.5671,-950.0537,407.6625,-955.4699,-222.2864,1155.8313,567.8165,-421.1958,244.4252,-452.2141
56.2488,679.5875,454.1967,486.0973,998.4867,-544.9488,-864.1695,-938.5634,1221.0115,980.8558,-565.9838,1012.2668,-1291.2747,-256.7887,-918.4753,46.0458
443.3495,1054.7997,1023.6285,-802.3054,-217.9844,-285.0430,-785.3413,-81.1995,-869.0686,-15.5097,-29.7659,669.7964,-859.0790,993.7803,411.7565,-660.5910
607.0499,523.8315,1299.8615,1014.4939,-428.4157,228.5810,-355.2693,144.7903,-1085.2758,1087.6877,184.3545,-259.3149,-275.6262,-1070.6788,870.7069,925.2313
-973.0541,845.0977,-941.1669,606.8952,724.8630,285.4780,525.5588,-574.8562,411.2518,1131.9542,63.4144,-959.6482,-313.1037,-539.1983,-261.0192,-540.8283
-26.4002,309.2528,-890.6192,-1299.3553,-890.2314,792.1027,386.9319,1134.1035,766.5727,-911.3982,-222.9753,-548.5061,299.3340,1124.4642,273.2887,-290.4368
1144.8784,-126.3714,620.7670,-704.9149,-721.0006,530.7175,1174.9743,-141.8685,523.0759,141.6543,-1275.1498,113.8306,541.7715,-679.6416,126.1541,622.1354
-901.1399,202.9854,889.9105,-845.4085,1093.8835,-61.4109,-5.1605,539.2199,-839.8725,-605.9765,-282.1814,1155.1466,-340.5462,542.3887,587.8683,874.6791
249.9233,234.5837,-459.3810,823.6725,-616.4207,-1032.6248,-227.5834,837.3439,1183.5898,-111.1820,1182.0506,-452.6020,-901.9413,801.7241,-368.7515,240.8275
-373.2219,-825.4269,170.2661,439.2752,-1024.2341,425.1455,695.1894,-71.4393,-1279.9286,232.4745,250.2902,-488.7189,873.8255,-779.6236,1185.9172,652.0165
1098.3448,-887.5714,1107.2975,-134.4859,-936.9566,-404.4061,-541.9399,-900.6233,429.1247,372.6455,-158.6101,-123.2903,565.8277,444.1426,905.6782,-526.3986
135.2941,63.6473,268.2170,-661.9762,-712.7752,669.2708,-1217.8892,-147.1300,-401.7422,837.3300,-1196.0999,630.6041,884.6846,78.6565,-451.1859,-657.3689
-731.0435,642.1214,234.5099,-670.9055,-524.7058,1191.9907,-244.3802,-242.0033,500.4979,-1249.2481,-150.5285,-1070.8858,225.9146,1189.2489,887.9666,681.0303
534.7841,-975.6016,-86.0631,-326.4214,182.7488,1200.3628,996.6790,-1231.0127,481.3487,-634.2425,-358.4669,-353.7320,1190.0490,505.1283,-1215.2669,492.4104
321.5087,1293.8931,723.1149,1018.6507,-1266.3940,1037.1368,-6.2768,-471.4541,-221.6647,-613.7641,-13.3725,1059.0776,479.4267,314.6812,276.4949,-980.4764
548.7147,1274.8789,765.2522,-513.2725,-466.4248,196.4068,992.7289,-909.3681,-934.3892,-500.9106,668.0279,1264.9172,130.9886,-825.7026,126.3199,926.3581
-548.2620,1033.3080,-917.4611,455.4350,513.8560,-875.7750,-213.5217,830.4889,1018.2254,-1220.5715,142.5785,1041.2330,-148.0821,-575.0340,-208.0773,72.6850
86.3898,639.2884,579.8180,-883.9521,-312.3002,-116.5024,933.7595,-903.0194,-1299.0830,190.1661,1005.6452,-95.1090,201.1977,987.5846,1299.2170,495.4205
66.8955,-0.9986,1112.3005,-625.3952,54.8878,1115.4688,-318.7608,320.8101,-379.7706,588.0339,629.0830,-381.6162,-1264.1883,-1025.1648,1118.3993,655.2087
-107.0264,1246.4572,756.6647,-328.5778,-1246.6866,-1232.0584,-748.1281,221.1236,-341.2475,533.9120,228.5563,226.6522,-337.2657,780.9154,1289.5944,821.9637
854.1195,1218.3118,-743.4208,-947.5544,1229.3880,578.4694,330.0664,858.2551,-806.4458,301.8381,-799.8310,-321.5604,872.2058,579.3164,-370.1642,-36.7662
947.5100,-1134.6613,985.9562,368.3134,1169.1031,175.1538,-273.2417,408.1304,43.9240,923.8003,369.4117,-687.6933,-893.0579,-228.0074,973.0423,-276.0973
417.5965,-926.6847,496.1167,1029.2970,-531.1824,-776.6051,-64.2375,-1100.3638,-143.1987,-601.8258,1046.1809,1056.6666,13.5085,259.6015,199.2822,508.9335
-551.6900,-848.7942,96.0096,-1054.1709,538.5353,-301.1374,904.1421,920.7603,161.7728,-626.8024,900.0106,-940.3118,1277.2738,242.5411,-725.6400,-1293.1385
486.7709,-633.3023,838.3952,381.2452,1135.6680,1143.6350,332.6033,-981.6961,352.7397,-1162.0256,393.0131,130.2143,-654.1431,-141.8468,11.7190,-683.9086
1296.8022,73.9350,-1028.7395,-580.2153,67.1456,-185.1154,-1207.2650,671.0437,40.8495,-543.8142,-183.3831,981.3754,-152.8321,-773.1833,649.5669,1020.9431
481.3756,498.0909,-1124.4034,236.8975,-838.2896,1277.5632,-457.3183,-835.0555,1059.1919,1072.4772,-123.0899,-551.3637,-110.7637,453.6970,-1190.5638,-112.6417
-475.6678,-606.9475,-1205.3472,220.5101,256.7096,-71.5634,707.7814,-809.5702,1265.9587,19.3695,801.0005,-320.1052,925.7916,1025.0176,-970.7279,186.3053
992.8031,243.4547,-194.7353,724.9465,-182.8265,-1166.7117,216.0784,-299.3976,969.7613,247.0323,1299.9363,291.5807,-856.8815,971.7019,-845.1323,-83.4250
-372.1778,569.3692,-648.5980,-662.2439,544.0048,-1131.8459,-295.1467,1015.1434,1077.2460,252.1853,-775.2306,820.7665,-1154.5249,60.1997,144.1882,800.4199
-111.3249,-1284.8904,638.7554,-926.6930,496.7108,369.2466,1116.7151,363.7217,902.5183,-80.9357,-864.5345,-660.0646,1156.3392,-463.7476,-196.6310,881.6528
393.8929,894.9681,-407.7925,965.9008,1209.3749,-1132.8887,-708.8239,-201.2384,484.2613,-651.0598,244.5816,-930.8693,770.4367,429.6636,399.8558,24.4510
294.3176,-159.1464,759.7300,280.5221,-850.4813,-497.6619,855.2581,162.5615,-429.1600,-736.4587,895.4349,-452.4164,-123.3803,-1151.3673,538.2768,-1196.9344
550.0638,-1154.4839,288.8412,778.8382,-675.2839,-452.9247,872.8724,522.2891,-159.6690,-116.7402,247.3902,-1139.2069,1186.8567,-243.1195,-767.5775,886.7736
-1205.0267,1148.5183,-692.6486,1185.6338,-668.6509,275.3241,-285.1977,485.8441,-13.8092,-329.3842,726.1917,-943.7135,-49.4359,-929.2105,493.2366,451.8197
-1094.5654,-1050.2744,496.0010,466.1422,-696.8716,511.3053,80.5726,53.7190,-764.7607,483.1102,63.1965,1060.9039,-121.4914,1050.9206,-125.6413,-676.2022
906.2321,-959.8959,-956.8794,-595.5692,1245.3086,530.3193,167.3559,672.9702,-963.3658,492.1770,-466.4482,-238.0450,762.1000,1294.8913,218.4334,-159.4973
440.1703,417.1978,892.8053,843.5629,-407.6591,-396.7186,-398.3830,851.7095,-976.7333,-954.2915,-1289.1448,833.6125,343.5726,1259.5600,129.6174,-419.3377
-628.0296,-954.0085,607.5532,441.2199,-595.6534,845.5246,-894.6817,-270.7541,897.9211,344.7732,141.1230,518.9777,1211.5688,-273.5030,-978.7238,-268.8068
1093.8589,533.4372,-1286.3066,708.0109,-303.4052,798.8652,1153.8585,225.6706,243.2802,1113.5889,-693.3892,-672.2477,-1061.1773,-515.3432,220.4169,-401.3239
-489.2351,264.7486,254.6237,-734.1380,1046.9769,660.7032,-491.5250,-707.7548,245.6607,727.3992,-797.6927,-126.3788,-1203.6446,-124.2731,1041.5575,1031.4764
1243.9860,1188.4204,1227.3127,-657.8899,152.2175,679.2371,-874.6176,-1279.6516,-887.1377,126.3445,124.0844,116.6004,733.7420,-62.7050,-177.8857,1043.4464
312.7440,979.8679,318.0952,-960.3360,783.9948,-948.5645,-30.3252,-61.3964,790.2628,1295.8241,-88.7776,328.3940,-104.5685,-521.5429,776.3465,-538.8385
-1015.0259,1113.3442,670.1849,479.9892,-396.1710,21.1288,-880.9146,236.6162,165.3692,1083.4545,301.1658,-378.7950,1155.7249,-397.8060,-686.5369,-736.4456
-58.0477,-674.2384,-258.6169,-682.7441,127.6718,-1020.6315,-240.0400,-692.0853,1142.2097,468.8210,1239.8740,1260.0551,648.1701,-1108.2924,581.0374,264.0712
-781.5755,-137.1082,-31.9162,-382.1115,-375.1342,312.0817,1051.1414,193.7023,1062.4613,315.8584,335.5668,1023.9296,-792.0900,1274.1353,-1226.2680,-716.9589
-432.5081,671.3193,1281.9733,1020.2441,-293.5633,-935.3529,-1105.0845,950.0290,1025.1392,673.5439,41.5009,313.7981,310.3171,651.4017,-132.8896,-936.3318
-958.5407,507.0025,1138.3454,486.8496,1142.0435,829.2655,-727.9661,-447.0750,407.9964,181.4369,1127.7541,-896.7661,-958.7388,-288.9773,91.0300,26.1429
508.3860,-124.8845,126.2069,913.2069,750.4929,955.1484,-915.1686,1256.9764,-130.9920,-366.5653,-391.9193,-900.8036,-928.2221,476.9948,1003.6309,453.2519
-904.8935,980.3456,1222.2692,-171.1643,-655.6214,-215.0071,530.2898,1237.6310,175.0138,-540.3111,407.8965,-202.3857,636.5861,-784.8502,265.0515,970.0162
-790.0316,-481.7638,503.0670,587.4410,919.7626,-440.6834,-232.0539,162.8398,-1145.9241,-279.2787,1277.2937,-771.7346,-269.1819,174.0130,932.8477,897.9950
96.3660,414.3899,-362.3372,1181.3575,-443.2609,-161.3517,724.0160,-1046.6388,-153.8712,1103.7659,-585.5476,-1050.1514,-1046.5549,737.4222,88.9084,718.3504
1098.4086,390.9818,-960.1342,466.7904,730.2595,1177.7671,118.0814,416.9185,-990.1946,-967.2604,923.4355,-276.6295,124.0939,66.3985,-637.8549,-23.8143
-706.4834,-518.4463,1276.0289,-779.4916,149.4591,-440.8568,-521.8146,-1172.2531,-1110.7784,205.2308,1001.6406,668.4232,-198.7275,322.0263,713.5791,987.1144
-286.9120,782.4339,277.5808,80.5695,1031.8448,-729.6428,-1185.9111,-698.6730,77.4114,-737.5624,278.5315,-730.9656,1293.3355,779.3856,780.6288,1048.2500
1293.3760,219.7624,230.6940,-607.4254,968.9494,242.4017,-176.8602,797.3561,-1251.1156,-832.9952,-895.7853,-688.2162,620.9828,573.4502,-123.4275,889.4279
943.7927,970.8864,-111.5442,-109.8926,960.7169,247.2250,-305.5319,623.6290,-947.7058,-453.4319,-754.7679,-99.0041,625.8615,1135.2265,-123.8236,-864.6768
-203.6635,-1075.1432,538.3944,213.4948,-561.9355,265.9174,-1124.6866,-570.9870,1123.3229,624.4139,1127.5089,1134.9655,452.1784,415.9842,-226.3047,401.1232
690.0391,498.5988,454.0166,70.2590,-552.5145,1255.5905,-399.7164,-1285.6214,68.4048,640.2340,-1089.4443,1002.8633,74.2107,70.0934,-436.2896,-573.0516
339.7717,-1284.9723,511.3762,-1035.8618,-358.4396,-1061.4717,-1.5014,-580.3561,761.9933,-593.0359,503.8240,592.8932,1146.6100,-11.8790,1197.0182,350.3580
762.9700,-962.0372,35.5800,-717.2021,545.9789,641.6394,-976.1978,-1265.7956,-411.8255,-439.2866,-63.6765,-949.8179,1112.9046,1018.6584,36.2877,523.5199
323.1394,1298.2670,171.3300,857.9832,-67.8393,-762.2770,805.8131,-687.4050,-1168.9741,-717.4168,395.7062,-120.1027,659.6484,790.1766,979.0602,-420.5974
375.1326,-663.9697,327.4353,-597.0460,1049.4679,430.5119,630.2294,404.5148,1075.9805,-241.3558,-1227.4204,-499.4091,828.6034,1292.6598,-309.4255,-236.7085
147.1245,254.5093,-248.6439,1188.0428,-841.7468,521.3274,1004.4763,988.8925,531.8441,1189.0257,-1051.5633,-463.9323,-875.9299,517.4600,-255.8860,982.3932
-65.8594,-900.0829,-270.6021,975.4613,540.6182,927.0482,-707.1781,-145.2573,-900.5121,734.7193,-1256.0342,205.5088,340.8585,153.2434,542.7436,1285.8458
1210.3541,-55.2508,477.3881,-279.0875,-307.7530,-741.0216,967.0592,941.5659,493.7470,-911.2456,505.8808,-582.1290,-8.5343,-741.5660,-828.9638,1222.9751
720.9230,-850.4574,-4.1466,527.0586,-424.6438,495.2590,665.9736,1298.9398,18.0684,-1057.3235,498.4124,1021.5782,-432.1631,28.3990,1085.6451,-447.5194
-463.0456,-637.3761,495.3220,-693.9139,-608.8401,-1.6563,-419.6489,698.5191,550.7915,162.7072,173.7217,555.5391,1198.6908,861.6991,1255.1150,-873.4631
579.8281,-549.3444,961.5542,-101.2889,1067.5117,541.3201,-474.9755,1092.3517,-286.5881,1065.5234,-1059.4196,576.2941,-494.7061,-98.1591,-1075.4151,555.7726
-1004.8563,-996.0583,-482.6404,64.7925,661.3646,-88.0171,1088.4622,-506.6479,-1076.7259,670.7933,248.5235,197.9877,854.0640,196.0302,-480.0241,1130.8359
-376.9323,-122.9401,-82.9952,-1058.8824,754.0212,-672.4433,1163.7702,700.7945,1159.2644,-1117.9371,-700.9373,203.9976,152.5038,-897.8365,-32.9346,-441.3575
-71.8985,862.0490,-104.2377,286.6143,-680.4485,850.1597,472.5155,850.8771,-477.9547,-197.3287,209.0089,-662.2717,857.6415,-1251.9005,1261.2035,-910.2913
