8.3689458743,8368.945874
8.7173858252,8717.385825
10.1686961488,10168.69615
6.9399914740,6939.991474
7.5882883127,7588.288313
10.1955155236,10195.51552
6.9120851688,6912.085169
8.9204534589,8920.453459
6.0983000000,6098.3
8.7756503522,8775.650352
7.7486353556,7748.635356
9.3644751135,9364.475114
6.7569980564,6756.998056
7.2552451799,7255.24518
7.2617282780,7261.728278
6.2215880595,6221.58806
9.3637506556,9363.750656
8.5555749801,8555.57498
7.9479714636,7947.971464
7.8315110676,7831.511068
10.0571864451,10057.18645
9.7655916387,9765.591639
8.9051381147,8905.138115
7.6596982166,7659.698217
7.0990103720,7099.010372
4.0725096196,4072.50962
0.7607575801,760.7575801
5.4469927741,5446.992774
2.9444687052,2944.468705
5.1468392581,5146.839258
5.5904079211,5590.407921
2.5376617602,2537.66176
1.9089865008,1908.986501
3.2975000000,3297.5
2.7850152068,2785.015207
4.1402640442,4140.264044
0.2907043021,290.7043021
3.5201256332,3520.125633
4.2299624772,4229.962477
3.9116869186,3911.686919
3.4630268003,3463.0268
0.2556567831,255.6567831
2.5006332304,2500.63323
2.1594417019,2159.441702
3.1459748980,3145.974898
6.5121641022,6512.164102
5.6930212998,5693.0213
5.4279177599,5427.91776
5.3938364321,5393.836432
3.7550315247,3755.031525
